STATE,YEAR,MONTH,TYPE,DAMAGE
VERMONT,2011,May,High Wind,20.00K
INDIANA,2011,May,High Wind,20.00K
TENNESSEE,2011,June,High Wind,20.00K
OHIO,2011,May,High Wind,20.00K
OHIO,2011,May,High Wind,20.00K
ILLINOIS,2011,April,High Wind,20.00K
MISSOURI,2011,May,High Wind,20.00K
NORTH DAKOTA,2011,June,High Wind,20.00K
INDIANA,2011,May,High Wind,20.00K
ILLINOIS,2011,April,High Wind,20.00K
ILLINOIS,2011,April,High Wind,20.00K
ILLINOIS,2011,April,High Wind,20.00K
OHIO,2011,May,High Wind,20.00K
KENTUCKY,2011,May,High Wind,20.00K
ILLINOIS,2011,April,High Wind,20.00K
LOUISIANA,2011,December,High Wind,20.00K
TENNESSEE,2011,February,High Wind,20.00K
TEXAS,2011,January,High Wind,20.00K
TENNESSEE,2011,February,High Wind,20.00K
TENNESSEE,2011,February,High Wind,20.00K
TENNESSEE,2011,February,High Wind,20.00K
GEORGIA,2011,February,High Wind,20.00K
LOUISIANA,2011,November,High Wind,20.00K
SOUTH CAROLINA,2011,April,High Wind,20.00K
KENTUCKY,2011,April,High Wind,20.00K
ALABAMA,2011,March,High Wind,20.00K
NORTH CAROLINA,2011,March,High Wind,20.00K
WEST VIRGINIA,2011,February,High Wind,20.00K
MISSOURI,2011,April,High Wind,20.00K
MISSOURI,2011,April,High Wind,20.00K
ARKANSAS,2011,April,High Wind,20.00K
ARKANSAS,2011,April,High Wind,20.00K
ARKANSAS,2011,April,High Wind,20.00K
WEST VIRGINIA,2011,February,High Wind,20.00K
MISSOURI,2011,April,High Wind,20.00K
MISSOURI,2011,April,High Wind,20.00K
OHIO,2011,February,High Wind,20.00K
KENTUCKY,2011,April,High Wind,20.00K
ARKANSAS,2011,April,High Wind,20.00K
MISSISSIPPI,2011,May,High Wind,20.00K
GEORGIA,2011,April,High Wind,20.00K
ALABAMA,2011,April,High Wind,20.00K
MISSISSIPPI,2011,April,High Wind,20.00K
TENNESSEE,2011,June,High Wind,20.00K
VERMONT,2011,June,High Wind,20.00K
OHIO,2011,May,High Wind,20.00K
NEW YORK,2011,May,High Wind,20.00K
NEW YORK,2011,June,High Wind,20.00K
ILLINOIS,2011,May,High Wind,20.00K
GEORGIA,2011,April,High Wind,20.00K
NORTH CAROLINA,2011,June,High Wind,20.00K
OHIO,2011,May,High Wind,20.00K
TENNESSEE,2011,June,High Wind,20.00K
ALABAMA,2011,April,High Wind,20.00K
INDIANA,2011,May,High Wind,20.00K
TEXAS,2011,May,High Wind,20.00K
ALABAMA,2011,April,High Wind,20.00K
TEXAS,2011,May,High Wind,20.00K
ILLINOIS,2011,May,High Wind,20.00K
ILLINOIS,2011,May,High Wind,20.00K
ILLINOIS,2011,May,High Wind,20.00K
ALABAMA,2011,April,High Wind,20.00K
INDIANA,2011,May,High Wind,20.00K
INDIANA,2011,May,High Wind,20.00K
WISCONSIN,2011,May,High Wind,20.00K
TEXAS,2011,May,High Wind,20.00K
ILLINOIS,2011,June,High Wind,20.00K
MICHIGAN,2011,May,High Wind,20.00K
LOUISIANA,2011,April,High Wind,20.00K
KENTUCKY,2011,May,High Wind,20.00K
INDIANA,2011,May,High Wind,20.00K
MICHIGAN,2011,May,High Wind,20.00K
GEORGIA,2011,May,High Wind,20.00K
LOUISIANA,2011,April,High Wind,20.00K
PENNSYLVANIA,2011,May,High Wind,20.00K
MISSOURI,2011,April,High Wind,20.00K
OHIO,2011,April,High Wind,20.00K
OHIO,2011,April,High Wind,20.00K
PENNSYLVANIA,2011,March,High Wind,20.00K
TEXAS,2011,April,High Wind,20.00K
MISSISSIPPI,2011,March,High Wind,20.00K
ILLINOIS,2011,April,High Wind,20.00K
MISSISSIPPI,2011,March,High Wind,20.00K
KENTUCKY,2011,April,High Wind,20.00K
ILLINOIS,2011,April,High Wind,20.00K
ILLINOIS,2011,April,High Wind,20.00K
ILLINOIS,2011,April,High Wind,20.00K
GEORGIA,2011,April,High Wind,20.00K
LOUISIANA,2011,March,High Wind,20.00K
ARKANSAS,2011,April,High Wind,20.00K
KENTUCKY,2011,May,High Wind,20.00K
GEORGIA,2011,April,High Wind,20.00K
TENNESSEE,2011,April,High Wind,20.00K
TENNESSEE,2011,June,High Wind,20.00K
VIRGINIA,2011,June,High Wind,20.00K
ARIZONA,2011,September,High Wind,20.00K
ARIZONA,2011,September,High Wind,20.00K
TENNESSEE,2011,June,High Wind,20.00K
NORTH CAROLINA,2011,June,High Wind,20.00K
VIRGINIA,2011,April,High Wind,20.00K
TENNESSEE,2011,June,High Wind,20.00K
TENNESSEE,2011,June,High Wind,20.00K
TENNESSEE,2011,June,High Wind,20.00K
TENNESSEE,2011,June,High Wind,20.00K
TENNESSEE,2011,June,High Wind,20.00K
TENNESSEE,2011,June,High Wind,20.00K
NEW HAMPSHIRE,2011,August,High Wind,20.00K
MINNESOTA,2011,July,High Wind,20.00K
MISSISSIPPI,2011,June,High Wind,20.00K
ALABAMA,2011,June,High Wind,20.00K
NEW YORK,2011,May,High Wind,20.00K
MICHIGAN,2011,July,High Wind,20.00K
NORTH DAKOTA,2011,July,High Wind,20.00K
MISSISSIPPI,2011,June,High Wind,20.00K
NEW YORK,2011,June,High Wind,20.00K
MICHIGAN,2011,July,High Wind,20.00K
SOUTH DAKOTA,2011,July,High Wind,20.00K
MINNESOTA,2011,July,High Wind,20.00K
MINNESOTA,2011,July,High Wind,20.00K
CALIFORNIA,2011,July,High Wind,20.00K
NEW HAMPSHIRE,2011,June,High Wind,20.00K
OHIO,2011,July,High Wind,20.00K
WISCONSIN,2011,July,High Wind,20.00K
MASSACHUSETTS,2011,June,High Wind,20.00K
SOUTH DAKOTA,2011,July,High Wind,20.00K
ALABAMA,2011,June,High Wind,20.00K
NEW YORK,2011,May,High Wind,20.00K
NEW YORK,2011,May,High Wind,20.00K
NORTH DAKOTA,2011,July,High Wind,20.00K
SOUTH CAROLINA,2011,June,High Wind,20.00K
MASSACHUSETTS,2011,June,High Wind,20.00K
NEW YORK,2011,June,High Wind,20.00K
TENNESSEE,2011,June,High Wind,20.00K
TENNESSEE,2011,April,High Wind,20.00K
WISCONSIN,2011,September,High Wind,20.00K
SOUTH DAKOTA,2011,October,High Wind,20.00K
TENNESSEE,2011,April,High Wind,20.00K
IOWA,2011,September,High Wind,20.00K
TENNESSEE,2011,April,High Wind,20.00K
MASSACHUSETTS,2011,June,High Wind,20.00K
ALABAMA,2011,November,High Wind,20.00K
TENNESSEE,2011,April,High Wind,20.00K
VIRGINIA,2011,April,High Wind,20.00K
FLORIDA,2011,September,High Wind,20.00K
VIRGINIA,2011,April,High Wind,20.00K
OHIO,2011,September,High Wind,20.00K
TENNESSEE,2011,April,High Wind,20.00K
TENNESSEE,2011,April,High Wind,20.00K
WISCONSIN,2011,September,High Wind,20.00K
TENNESSEE,2011,April,High Wind,20.00K
NEW JERSEY,2011,August,High Wind,20.00K
INDIANA,2011,November,High Wind,20.00K
ALABAMA,2011,April,High Wind,20.00K
ILLINOIS,2011,June,High Wind,20.00K
ALABAMA,2011,April,High Wind,20.00K
MISSISSIPPI,2011,July,High Wind,20.00K
MISSISSIPPI,2011,July,High Wind,20.00K
MISSOURI,2011,August,High Wind,20.00K
WYOMING,2011,July,High Wind,20.00K
MISSISSIPPI,2011,July,High Wind,20.00K
IOWA,2011,July,High Wind,20.00K
MISSISSIPPI,2011,July,High Wind,20.00K
ALABAMA,2011,June,High Wind,20.00K
ILLINOIS,2011,August,High Wind,20.00K
SOUTH CAROLINA,2011,July,High Wind,20.00K
ILLINOIS,2011,June,High Wind,20.00K
ILLINOIS,2011,June,High Wind,20.00K
KANSAS,2011,June,High Wind,20.00K
ILLINOIS,2011,June,High Wind,20.00K
ILLINOIS,2011,June,High Wind,20.00K
ILLINOIS,2011,June,High Wind,20.00K
ILLINOIS,2011,June,High Wind,20.00K
IOWA,2011,July,High Wind,20.00K
WISCONSIN,2011,August,High Wind,20.00K
OKLAHOMA,2011,May,High Wind,20.00K
MASSACHUSETTS,2011,June,High Wind,20.00K
NORTH CAROLINA,2011,June,High Wind,20.00K
CONNECTICUT,2011,June,High Wind,20.00K
MISSISSIPPI,2011,August,High Wind,20.00K
MISSISSIPPI,2011,August,High Wind,20.00K
COLORADO,2011,July,High Wind,20.00K
LOUISIANA,2011,August,High Wind,20.00K
OHIO,2011,August,High Wind,20.00K
TEXAS,2011,July,High Wind,20.00K
SOUTH DAKOTA,2011,August,High Wind,20.00K
SOUTH DAKOTA,2011,July,High Wind,20.00K
PENNSYLVANIA,2011,July,High Wind,20.00K
VIRGINIA,2011,April,High Wind,20.00K
ALABAMA,2011,September,High Wind,20.00K
OHIO,2011,July,High Wind,20.00K
WISCONSIN,2011,July,High Wind,20.00K
INDIANA,2011,August,High Wind,20.00K
CALIFORNIA,2011,September,High Wind,20.00K
NORTH CAROLINA,2011,July,High Wind,20.00K
NORTH DAKOTA,2011,June,High Wind,20.00K
NEW MEXICO,2011,August,High Wind,20.00K
ILLINOIS,2011,July,High Wind,20.00K
MINNESOTA,2011,July,High Wind,20.00K
SOUTH DAKOTA,2011,August,High Wind,20.00K
MISSOURI,2011,August,High Wind,20.00K
MISSOURI,2011,August,High Wind,20.00K
MISSOURI,2011,August,High Wind,20.00K
NORTH DAKOTA,2011,August,High Wind,20.00K
GEORGIA,2011,September,High Wind,20.00K
KENTUCKY,2011,August,High Wind,20.00K
ILLINOIS,2011,July,High Wind,20.00K
TENNESSEE,2011,April,High Wind,20.00K
KENTUCKY,2011,September,High Wind,20.00K
OHIO,2011,August,High Wind,20.00K
ARKANSAS,2011,September,High Wind,20.00K
ARIZONA,2011,August,High Wind,20.00K
NEBRASKA,2011,July,High Wind,20.00K
ALABAMA,2011,August,High Wind,20.00K
ARIZONA,2011,August,High Wind,20.00K
TENNESSEE,2011,April,High Wind,20.00K
TENNESSEE,2011,August,High Wind,20.00K
IOWA,2011,August,High Wind,20.00K
TEXAS,2011,September,High Wind,20.00K
FLORIDA,2011,October,High Wind,20.00K
OKLAHOMA,2011,August,High Wind,20.00K
MISSOURI,2011,August,High Wind,20.00K
ALABAMA,2011,May,High Wind,20.00K
ILLINOIS,2011,July,High Wind,20.00K
OHIO,2011,July,High Wind,20.00K
IOWA,2011,June,High Wind,20.00K
NORTH DAKOTA,2011,July,High Wind,20.00K
NORTH CAROLINA,2011,June,High Wind,20.00K
IOWA,2011,June,High Wind,20.00K
MISSOURI,2011,June,High Wind,20.00K
OHIO,2011,June,High Wind,20.00K
ARKANSAS,2011,May,High Wind,20.00K
TEXAS,2011,June,High Wind,20.00K
IOWA,2011,June,High Wind,20.00K
MISSISSIPPI,2011,June,High Wind,20.00K
MISSISSIPPI,2011,June,High Wind,20.00K
MICHIGAN,2011,June,High Wind,20.00K
TENNESSEE,2011,June,High Wind,20.00K
KENTUCKY,2011,June,High Wind,20.00K
OHIO,2011,June,High Wind,20.00K
IOWA,2011,June,High Wind,20.00K
VERMONT,2011,May,High Wind,20.00K
ARKANSAS,2011,August,High Wind,20.00K
TENNESSEE,2011,June,High Wind,20.00K
MISSISSIPPI,2011,June,High Wind,20.00K
KENTUCKY,2011,June,High Wind,20.00K
IOWA,2011,June,High Wind,20.00K
VERMONT,2011,July,High Wind,20.00K
VERMONT,2011,July,High Wind,20.00K
KENTUCKY,2011,June,High Wind,20.00K
ALABAMA,2011,June,High Wind,20.00K
ALABAMA,2011,June,High Wind,20.00K
LOUISIANA,2011,June,High Wind,20.00K
NEW YORK,2011,July,High Wind,20.00K
VERMONT,2011,July,High Wind,20.00K
KENTUCKY,2011,May,High Wind,20.00K
MISSISSIPPI,2011,June,High Wind,20.00K
TEXAS,2011,June,High Wind,20.00K
NEW YORK,2011,April,High Wind,20.00K
ARKANSAS,2011,May,High Wind,20.00K
MISSISSIPPI,2011,June,High Wind,20.00K
TEXAS,2011,June,High Wind,20.00K
TEXAS,2011,June,High Wind,20.00K
NEW YORK,2011,April,High Wind,20.00K
VERMONT,2011,July,High Wind,20.00K
VERMONT,2011,July,High Wind,20.00K
TEXAS,2011,June,High Wind,20.00K
MISSISSIPPI,2011,June,High Wind,20.00K
TEXAS,2011,June,High Wind,20.00K
TENNESSEE,2011,June,High Wind,20.00K
MINNESOTA,2011,July,High Wind,20.00K
ARKANSAS,2011,August,High Wind,20.00K
OHIO,2011,July,High Wind,20.00K
IOWA,2011,June,High Wind,20.00K
WEST VIRGINIA,2011,February,High Wind,20.00K
VIRGINIA,2011,March,High Wind,20.00K
MICHIGAN,2011,August,High Wind,20.00K
ILLINOIS,2011,April,High Wind,20.00K
OKLAHOMA,2011,June,High Wind,20.00K
MICHIGAN,2011,July,High Wind,20.00K
ILLINOIS,2011,May,High Wind,20.00K
VERMONT,2011,July,High Wind,20.00K
TENNESSEE,2011,June,High Wind,20.00K
NORTH CAROLINA,2011,July,High Wind,20.00K
NORTH CAROLINA,2011,September,High Wind,2.90K
GEORGIA,2011,June,High Wind,2.75K
VIRGINIA,2011,June,High Wind,2.70K
VIRGINIA,2011,June,High Wind,2.70K
VIRGINIA,2011,June,High Wind,2.70K
VIRGINIA,2011,September,High Wind,2.70K
VIRGINIA,2011,June,High Wind,2.70K
VIRGINIA,2011,June,High Wind,2.70K
VIRGINIA,2011,June,High Wind,2.70K
NORTH CAROLINA,2011,June,High Wind,2.70K
NORTH CAROLINA,2011,June,High Wind,2.70K
NORTH CAROLINA,2011,June,High Wind,2.50K
VERMONT,2011,September,High Wind,2.50K
KENTUCKY,2011,April,High Wind,2.50K
GEORGIA,2011,July,High Wind,2.50K
KANSAS,2011,August,High Wind,2.50K
TENNESSEE,2011,February,High Wind,2.50K
PENNSYLVANIA,2011,May,High Wind,2.50K
NORTH CAROLINA,2011,April,High Wind,2.50K
SOUTH CAROLINA,2011,November,High Wind,2.50K
GEORGIA,2011,February,High Wind,2.50K
PENNSYLVANIA,2011,March,High Wind,2.50K
VERMONT,2011,September,High Wind,2.50K
KANSAS,2011,June,High Wind,2.50K
NORTH CAROLINA,2011,September,High Wind,2.50K
VIRGINIA,2011,June,High Wind,2.50K
WISCONSIN,2011,August,High Wind,2.50K
MINNESOTA,2011,July,High Wind,2.50K
WISCONSIN,2011,July,High Wind,2.50K
MINNESOTA,2011,July,High Wind,2.50K
GEORGIA,2011,August,High Wind,2.50K
MINNESOTA,2011,July,High Wind,2.50K
IOWA,2011,August,High Wind,2.50K
NORTH CAROLINA,2011,August,High Wind,2.50K
NORTH CAROLINA,2011,August,High Wind,2.50K
OKLAHOMA,2011,May,High Wind,2.50K
TENNESSEE,2011,May,High Wind,2.50K
TENNESSEE,2011,April,High Wind,2.47M
WISCONSIN,2011,July,High Wind,2.30K
GEORGIA,2011,June,High Wind,2.25K
GEORGIA,2011,June,High Wind,2.25K
SOUTH CAROLINA,2011,August,High Wind,2.25K
GEORGIA,2011,June,High Wind,2.25K
LOUISIANA,2011,April,High Wind,2.00M
MICHIGAN,2011,July,High Wind,2.00M
ILLINOIS,2011,April,High Wind,2.00M
KENTUCKY,2011,April,High Wind,2.00M
TEXAS,2011,May,High Wind,2.00M
UTAH,2011,June,High Wind,2.00K
MARYLAND,2011,June,High Wind,2.00K
MARYLAND,2011,June,High Wind,2.00K
VIRGINIA,2011,May,High Wind,2.00K
MARYLAND,2011,July,High Wind,2.00K
MISSISSIPPI,2011,March,High Wind,2.00K
SOUTH CAROLINA,2011,July,High Wind,2.00K
GEORGIA,2011,June,High Wind,2.00K
VIRGINIA,2011,May,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
TENNESSEE,2011,June,High Wind,2.00K
TENNESSEE,2011,June,High Wind,2.00K
TENNESSEE,2011,June,High Wind,2.00K
MARYLAND,2011,June,High Wind,2.00K
GEORGIA,2011,July,High Wind,2.00K
VIRGINIA,2011,July,High Wind,2.00K
MISSISSIPPI,2011,April,High Wind,2.00K
SOUTH CAROLINA,2011,July,High Wind,2.00K
WEST VIRGINIA,2011,July,High Wind,2.00K
WEST VIRGINIA,2011,July,High Wind,2.00K
MISSOURI,2011,June,High Wind,2.00K
MISSISSIPPI,2011,June,High Wind,2.00K
MISSISSIPPI,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
VIRGINIA,2011,May,High Wind,2.00K
VIRGINIA,2011,May,High Wind,2.00K
VIRGINIA,2011,May,High Wind,2.00K
VIRGINIA,2011,May,High Wind,2.00K
VIRGINIA,2011,May,High Wind,2.00K
VIRGINIA,2011,April,High Wind,2.00K
TENNESSEE,2011,June,High Wind,2.00K
FLORIDA,2011,July,High Wind,2.00K
TENNESSEE,2011,June,High Wind,2.00K
SOUTH CAROLINA,2011,July,High Wind,2.00K
SOUTH CAROLINA,2011,July,High Wind,2.00K
LOUISIANA,2011,June,High Wind,2.00K
OHIO,2011,June,High Wind,2.00K
VIRGINIA,2011,April,High Wind,2.00K
VIRGINIA,2011,April,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
FLORIDA,2011,June,High Wind,2.00K
MISSISSIPPI,2011,April,High Wind,2.00K
OHIO,2011,May,High Wind,2.00K
MISSOURI,2011,June,High Wind,2.00K
MISSOURI,2011,June,High Wind,2.00K
MISSISSIPPI,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
MISSISSIPPI,2011,June,High Wind,2.00K
LOUISIANA,2011,June,High Wind,2.00K
VIRGINIA,2011,May,High Wind,2.00K
MICHIGAN,2011,May,High Wind,2.00K
MICHIGAN,2011,May,High Wind,2.00K
OHIO,2011,July,High Wind,2.00K
VIRGINIA,2011,August,High Wind,2.00K
VIRGINIA,2011,August,High Wind,2.00K
MARYLAND,2011,August,High Wind,2.00K
MARYLAND,2011,August,High Wind,2.00K
GEORGIA,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
MISSOURI,2011,April,High Wind,2.00K
VIRGINIA,2011,May,High Wind,2.00K
VIRGINIA,2011,May,High Wind,2.00K
VIRGINIA,2011,August,High Wind,2.00K
VIRGINIA,2011,August,High Wind,2.00K
VIRGINIA,2011,August,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
MARYLAND,2011,July,High Wind,2.00K
LOUISIANA,2011,March,High Wind,2.00K
VIRGINIA,2011,August,High Wind,2.00K
NORTH CAROLINA,2011,August,High Wind,2.00K
VIRGINIA,2011,August,High Wind,2.00K
VIRGINIA,2011,August,High Wind,2.00K
LOUISIANA,2011,June,High Wind,2.00K
WEST VIRGINIA,2011,July,High Wind,2.00K
OHIO,2011,June,High Wind,2.00K
VIRGINIA,2011,May,High Wind,2.00K
MARYLAND,2011,July,High Wind,2.00K
SOUTH CAROLINA,2011,June,High Wind,2.00K
WEST VIRGINIA,2011,July,High Wind,2.00K
GEORGIA,2011,June,High Wind,2.00K
VIRGINIA,2011,August,High Wind,2.00K
VIRGINIA,2011,August,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
LOUISIANA,2011,June,High Wind,2.00K
NEW YORK,2011,July,High Wind,2.00K
MICHIGAN,2011,June,High Wind,2.00K
MARYLAND,2011,July,High Wind,2.00K
MISSISSIPPI,2011,June,High Wind,2.00K
VIRGINIA,2011,April,High Wind,2.00K
OHIO,2011,June,High Wind,2.00K
OHIO,2011,June,High Wind,2.00K
WEST VIRGINIA,2011,April,High Wind,2.00K
WEST VIRGINIA,2011,April,High Wind,2.00K
OHIO,2011,June,High Wind,2.00K
WEST VIRGINIA,2011,June,High Wind,2.00K
MARYLAND,2011,August,High Wind,2.00K
MARYLAND,2011,August,High Wind,2.00K
PENNSYLVANIA,2011,May,High Wind,2.00K
WEST VIRGINIA,2011,July,High Wind,2.00K
MISSOURI,2011,June,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
ARKANSAS,2011,February,High Wind,2.00K
NORTH CAROLINA,2011,May,High Wind,2.00K
MARYLAND,2011,June,High Wind,2.00K
TENNESSEE,2011,June,High Wind,2.00K
VIRGINIA,2011,August,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
GEORGIA,2011,June,High Wind,2.00K
GEORGIA,2011,June,High Wind,2.00K
VIRGINIA,2011,May,High Wind,2.00K
VIRGINIA,2011,May,High Wind,2.00K
VIRGINIA,2011,May,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
WEST VIRGINIA,2011,April,High Wind,2.00K
VIRGINIA,2011,August,High Wind,2.00K
VIRGINIA,2011,July,High Wind,2.00K
VIRGINIA,2011,July,High Wind,2.00K
VIRGINIA,2011,July,High Wind,2.00K
VIRGINIA,2011,July,High Wind,2.00K
GEORGIA,2011,June,High Wind,2.00K
MICHIGAN,2011,June,High Wind,2.00K
VIRGINIA,2011,August,High Wind,2.00K
VIRGINIA,2011,August,High Wind,2.00K
MARYLAND,2011,June,High Wind,2.00K
VIRGINIA,2011,April,High Wind,2.00K
OHIO,2011,June,High Wind,2.00K
MISSOURI,2011,June,High Wind,2.00K
VIRGINIA,2011,July,High Wind,2.00K
MISSISSIPPI,2011,April,High Wind,2.00K
VERMONT,2011,May,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
MISSOURI,2011,June,High Wind,2.00K
GEORGIA,2011,August,High Wind,2.00K
OHIO,2011,August,High Wind,2.00K
TENNESSEE,2011,August,High Wind,2.00K
NORTH CAROLINA,2011,June,High Wind,2.00K
GEORGIA,2011,August,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
KENTUCKY,2011,May,High Wind,2.00K
GEORGIA,2011,August,High Wind,2.00K
KENTUCKY,2011,April,High Wind,2.00K
GEORGIA,2011,August,High Wind,2.00K
PENNSYLVANIA,2011,August,High Wind,2.00K
TEXAS,2011,May,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
SOUTH CAROLINA,2011,July,High Wind,2.00K
SOUTH CAROLINA,2011,July,High Wind,2.00K
TEXAS,2011,July,High Wind,2.00K
TENNESSEE,2011,August,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
SOUTH CAROLINA,2011,June,High Wind,2.00K
KANSAS,2011,August,High Wind,2.00K
OHIO,2011,July,High Wind,2.00K
MARYLAND,2011,June,High Wind,2.00K
MARYLAND,2011,June,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
ARKANSAS,2011,July,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
NORTH CAROLINA,2011,July,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
LOUISIANA,2011,August,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
KENTUCKY,2011,April,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
GEORGIA,2011,August,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
SOUTH CAROLINA,2011,June,High Wind,2.00K
SOUTH CAROLINA,2011,June,High Wind,2.00K
SOUTH CAROLINA,2011,June,High Wind,2.00K
SOUTH CAROLINA,2011,June,High Wind,2.00K
SOUTH CAROLINA,2011,June,High Wind,2.00K
SOUTH CAROLINA,2011,June,High Wind,2.00K
ALABAMA,2011,April,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
KENTUCKY,2011,April,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
NORTH CAROLINA,2011,July,High Wind,2.00K
OHIO,2011,July,High Wind,2.00K
TENNESSEE,2011,August,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
GEORGIA,2011,August,High Wind,2.00K
ALABAMA,2011,April,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
KENTUCKY,2011,May,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
GEORGIA,2011,August,High Wind,2.00K
VIRGINIA,2011,August,High Wind,2.00K
VIRGINIA,2011,August,High Wind,2.00K
TENNESSEE,2011,August,High Wind,2.00K
SOUTH CAROLINA,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
KENTUCKY,2011,April,High Wind,2.00K
KENTUCKY,2011,April,High Wind,2.00K
NORTH CAROLINA,2011,June,High Wind,2.00K
NORTH CAROLINA,2011,June,High Wind,2.00K
NEW YORK,2011,August,High Wind,2.00K
OHIO,2011,August,High Wind,2.00K
SOUTH CAROLINA,2011,June,High Wind,2.00K
SOUTH CAROLINA,2011,June,High Wind,2.00K
ALABAMA,2011,April,High Wind,2.00K
VERMONT,2011,May,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
OHIO,2011,August,High Wind,2.00K
LOUISIANA,2011,August,High Wind,2.00K
LOUISIANA,2011,August,High Wind,2.00K
ARKANSAS,2011,June,High Wind,2.00K
GEORGIA,2011,August,High Wind,2.00K
INDIANA,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
ALABAMA,2011,July,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
NEW YORK,2011,August,High Wind,2.00K
GEORGIA,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
ALABAMA,2011,June,High Wind,2.00K
VIRGINIA,2011,June,High Wind,2.00K
SOUTH CAROLINA,2011,June,High Wind,2.00K
ARKANSAS,2011,June,High Wind,2.00K
ILLINOIS,2011,June,High Wind,2.00K
ILLINOIS,2011,June,High Wind,2.00K
